Date,Open,Low,High,Close
01/11/2006,114.46,113.91,114.9,114.11
01/12/2006,114.11,113.41,114.45,114.22
01/13/2006,114.22,114.19,114.8,114.2
01/16/2006,114.2,113.79,115.12,114.88
01/17/2006,114.88,114.57,115.94,115.53
01/18/2006,115.53,114.8,115.9,115.27
01/19/2006,115.27,114.93,115.48,115.46
01/20/2006,115.46,114.96,115.68,115.23
01/23/2006,115.23,114.15,115.33,114.48
01/24/2006,114.48,114.33,114.83,114.54
01/25/2006,114.54,114.64,115.99,115.76
01/26/2006,115.76,115.45,116.53,116.34
01/27/2006,116.34,116.12,117.42,117.29
01/30/2006,117.29,117.01,117.81,117.58
01/31/2006,117.58,116.68,117.79,117.31
02/01/2006,117.31,117.09,118.11,117.93
02/02/2006,117.93,117.88,118.66,118.49
02/03/2006,118.49,118.33,119.4,118.98
02/06/2006,118.98,118.49,119.12,118.99
02/07/2006,118.99,117.61,119.18,118.17
02/08/2006,118.17,117.58,118.83,118.61
02/09/2006,118.61,118.29,118.9,118.88
02/10/2006,118.88,116.88,118.95,117.93
02/13/2006,117.93,117.51,118.26,117.67
02/14/2006,117.67,117.12,117.78,117.38
02/15/2006,117.38,116.75,118.13,117.92
02/16/2006,117.92,117.7,118.27,117.8
02/17/2006,117.8,117.32,118.87,118.29
02/20/2006,118.29,117.95,118.35,118.2
02/21/2006,118.2,118.27,118.97,118.7
02/22/2006,118.7,118.3,118.9,118.6
02/23/2006,118.6,116.76,118.53,117.16
02/24/2006,117.16,116.42,117.16,116.94
02/27/2006,116.94,115.68,117.16,116.17
02/28/2006,116.17,115.71,116.49,115.73
03/01/2006,115.73,115.45,116.33,116.13
03/02/2006,116.13,115.82,116.44,115.83
03/03/2006,115.83,115.56,116.81,116.47
03/06/2006,116.47,116.04,117.69,117.52
03/07/2006,117.52,117.36,118.06,117.92
03/08/2006,117.92,117.32,118.04,117.84
03/09/2006,117.84,117.09,118.43,118.24
03/10/2006,118.24,117.97,119.15,119.05
03/13/2006,119.05,118.75,119.2,118.96
03/14/2006,118.96,117.25,118.79,117.41
03/15/2006,117.41,117.17,117.75,117.35
03/16/2006,117.35,116.8,117.9,116.82
03/17/2006,116.82,115.7,116.98,115.86
03/20/2006,115.86,115.5,116.45,116.16
03/21/2006,116.16,116.24,117.36,117.14
03/22/2006,117.14,116.57,117.41,116.83
03/23/2006,116.83,116.75,117.95,117.92
03/24/2006,117.92,117.4,118.5,117.46
03/27/2006,117.46,116.41,117.68,116.72
03/28/2006,116.72,116.26,118.05,117.95
03/29/2006,117.95,117.46,118.22,117.8
03/30/2006,117.8,117.1,117.95,117.34
03/31/2006,117.34,117.15,118.15,117.72
04/03/2006,117.72,117.57,118.8,117.66
04/04/2006,117.66,117.23,117.95,117.42
04/05/2006,117.42,116.68,117.78,117.38
04/06/2006,117.38,117.2,117.99,117.68
04/07/2006,117.68,117.42,118.38,118.31
04/10/2006,118.31,117.9,118.71,118.44
04/11/2006,118.44,118.19,118.9,118.21
04/12/2006,118.21,117.83,118.6,118.56
04/13/2006,118.56,118.31,118.85,118.53
04/14/2006,118.53,118.45,118.74,118.6
04/17/2006,118.6,117.54,118.76,117.82
04/18/2006,117.82,117.25,118.22,117.3
04/19/2006,117.3,116.76,117.97,117.29
04/20/2006,117.29,117.23,117.9,117.55
04/21/2006,117.55,116.58,117.77,116.65
04/24/2006,116.65,114.24,116.15,114.38
04/25/2006,114.38,114.3,115,114.8
04/26/2006,114.8,114.59,115.39,114.76
04/27/2006,114.76,113.83,115.13,114.09
04/28/2006,114.09,113.66,114.5,113.78
05/01/2006,113.78,112.34,113.84,113.26
05/02/2006,113.26,113.09,114.03,113.16
05/03/2006,113.16,112.89,113.86,113.65
05/04/2006,113.65,113.26,114.17,113.48
05/05/2006,113.48,112.25,114.02,112.36
05/08/2006,112.36,110.99,112.29,111.69
05/09/2006,111.69,110.88,111.94,111.13
05/10/2006,111.13,110.11,111.27,110.24
05/11/2006,110.24,110.1,111.54,110.7
05/12/2006,110.7,109.31,110.74,110.12
05/15/2006,110.12,109.33,110.54,110.17
05/16/2006,110.17,109.67,110.88,109.77
05/17/2006,109.77,108.97,111.35,110.95
05/18/2006,110.95,110.33,111.26,110.81
05/19/2006,110.81,110.42,112.25,111.74
05/22/2006,111.74,111.31,112.95,111.43
05/23/2006,111.43,110.96,111.88,111.25
05/24/2006,111.25,111.63,112.96,112.7
05/25/2006,112.7,111.68,112.96,111.74
05/26/2006,111.74,111.47,112.74,112.65
05/29/2006,112.65,112.17,112.7,112.57
05/30/2006,112.57,111.62,112.8,112.14
05/31/2006,112.14,111.45,112.7,112.6
06/01/2006,112.6,112.35,113.38,112.68
06/02/2006,112.68,111.32,112.94,111.67
06/05/2006,111.67,111.32,112.18,112.08
06/06/2006,112.08,112.06,113.57,113.13
06/07/2006,113.13,112.92,113.69,113.47
06/08/2006,113.47,113.38,114.74,114.2
06/09/2006,114.2,113.55,114.35,113.95
06/12/2006,113.95,113.97,114.59,114.26
06/13/2006,114.26,114.25,115.44,115.4
06/14/2006,115.4,114.46,115.44,115.09
06/15/2006,115.09,114.64,115.23,114.98
06/16/2006,114.98,114.55,115.2,115.07
06/19/2006,115.07,115.1,115.78,115.39
06/20/2006,115.39,114.62,115.64,114.87
06/21/2006,114.87,114.38,115.23,114.76
06/22/2006,114.76,114.68,116.29,116.11
06/23/2006,116.11,115.76,116.6,116.51
06/26/2006,116.51,116.09,116.56,116.32
06/27/2006,116.32,115.86,116.71,116.26
06/28/2006,116.26,116.05,116.47,116.4
06/29/2006,116.4,114.85,116.63,115.01
06/30/2006,115.01,114.17,115.23,114.46
07/03/2006,114.46,114.1,114.95,114.95
07/04/2006,114.95,114.39,114.81,114.57
07/05/2006,114.57,114.58,115.77,115.71
07/06/2006,115.71,114.9,115.72,115.15
07/07/2006,115.15,113.78,115.3,113.97
07/10/2006,113.97,113.45,114.27,114.11
07/11/2006,114.11,113.93,114.68,114.23
07/12/2006,114.23,114.18,115.73,115.53
07/13/2006,115.53,114.99,115.52,115.38
07/14/2006,115.38,115.35,116.39,116.16
07/17/2006,116.16,116.08,117.29,117.2
07/18/2006,117.2,116.7,117.59,117.37
07/19/2006,117.37,116.65,117.88,116.8
07/20/2006,116.8,116.55,117.02,116.84
07/21/2006,116.84,115.83,117.14,116.2
07/24/2006,116.2,116.12,116.94,116.81
07/25/2006,116.81,116.53,117.4,117.2
07/26/2006,117.2,116.18,117.24,116.32
07/27/2006,116.32,115.3,116.43,115.84
07/28/2006,115.84,114.61,116.03,114.7
07/31/2006,114.7,114.19,114.84,114.63
08/01/2006,114.63,114.48,115.39,114.54
08/02/2006,114.54,114.21,114.89,114.57
08/03/2006,114.57,114.53,115.31,114.93
08/04/2006,114.93,113.97,115.55,114.36
08/07/2006,114.36,114.15,115.17,115.1
08/08/2006,115.1,114.55,115.28,114.95
08/09/2006,114.95,114.78,115.75,115.35
08/10/2006,115.35,114.67,115.62,115.27
08/11/2006,115.27,115.12,116.45,116.35
08/14/2006,116.35,116.17,116.75,116.73
08/15/2006,116.73,115.85,116.73,116.12
08/16/2006,116.12,115.63,116.38,115.88
08/17/2006,115.88,115.19,116.18,115.96
08/18/2006,115.96,115.46,116.09,115.81
08/21/2006,115.81,115.35,115.97,115.83
08/22/2006,115.83,115.83,116.85,116.6
08/23/2006,116.6,116.1,116.63,116.36
08/24/2006,116.36,116.19,116.6,116.48
08/25/2006,116.48,116.43,117.41,117.28
08/28/2006,117.28,116.86,117.34,117.16
08/29/2006,117.16,116.51,117.25,116.6
08/30/2006,116.6,116.59,117.29,117.11
08/31/2006,117.11,116.9,117.48,117.39
09/01/2006,117.39,117.06,117.49,117.1
09/04/2006,117.1,115.88,117.12,116.05
09/05/2006,116.05,115.57,116.21,115.94
09/06/2006,115.94,115.97,116.9,116.6
09/07/2006,116.6,115.98,117.06,116.36
09/08/2006,116.36,116.1,117.02,116.88
09/11/2006,116.88,116.61,117.78,117.58
09/12/2006,117.58,117.39,118.15,117.58
09/13/2006,117.58,117.33,118.03,117.57
09/14/2006,117.57,117.3,117.77,117.54
09/15/2006,117.54,117.25,118.12,117.65
09/18/2006,117.65,117.12,118.29,117.88
09/19/2006,117.88,116.99,118.12,117.57
09/20/2006,117.57,116.97,117.76,117.37
09/21/2006,117.37,116.22,117.47,116.3
09/22/2006,116.3,116.08,116.62,116.44
09/25/2006,116.44,116.13,116.75,116.44
09/26/2006,116.44,116.26,117.25,117.09
09/27/2006,117.09,116.9,117.66,117.48
09/28/2006,117.48,117.33,117.93,117.81
09/29/2006,117.81,117.52,118.2,118.1
10/02/2006,118.1,117.53,118.4,117.65
10/03/2006,117.65,117.38,117.96,117.92
10/04/2006,117.92,117.83,118.29,117.86
10/05/2006,117.86,117.45,117.94,117.69
10/06/2006,117.69,117.63,119.12,118.88
10/09/2006,118.88,118.83,119.3,119.1
10/10/2006,119.1,118.89,119.77,119.73
10/11/2006,119.73,119.35,119.84,119.73
10/12/2006,119.73,119.25,119.78,119.42
10/13/2006,119.42,119.08,119.88,119.6
10/16/2006,119.6,118.98,119.8,119.11
10/17/2006,119.11,118.55,119.14,118.67
10/18/2006,118.67,118.31,119.18,118.92
10/19/2006,118.92,118.05,119.02,118.15
10/20/2006,118.15,118.13,118.8,118.64
10/23/2006,118.64,118.57,119.38,119.28
10/24/2006,119.28,119.08,119.66,119.25
10/25/2006,119.25,118.91,119.44,118.95
10/26/2006,118.95,118.27,119.16,118.38
10/27/2006,118.38,117.13,118.73,117.6
10/30/2006,117.6,117.2,117.62,117.42
10/31/2006,117.42,116.62,118.05,116.92
11/01/2006,116.92,116.57,117.17,117.03
11/02/2006,117.03,116.68,117.38,117.13
11/03/2006,117.13,116.95,118.19,118.01
11/06/2006,118.01,117.79,118.46,118.27
11/07/2006,118.27,117.25,118.31,117.7
11/08/2006,117.7,117.38,118.01,117.73
11/09/2006,117.73,117.71,118.6,117.97
11/10/2006,117.97,117.18,117.94,117.61
11/13/2006,117.61,117.13,118.3,118.11
11/14/2006,118.11,117.25,118.18,117.53
11/15/2006,117.53,117.53,118.2,118.05
11/16/2006,118.05,117.75,118.35,118.19
11/17/2006,118.19,117.51,118.47,117.81
11/20/2006,117.81,117.7,118.2,118.09
11/21/2006,118.09,117.75,118.26,117.86
11/22/2006,117.86,116.36,117.92,116.74
11/23/2006,116.74,116.03,116.82,116.19
11/24/2006,116.19,115.58,116.49,115.84
11/27/2006,115.84,115.4,116.4,116.07
11/28/2006,116.07,115.89,116.41,116.09
11/29/2006,116.09,115.58,116.47,116.41
11/30/2006,116.41,115.51,116.56,115.74
12/01/2006,115.74,114.97,116.38,115.33
12/04/2006,115.33,115.1,115.84,115.36
12/05/2006,115.36,114.43,115.43,114.83
12/06/2006,114.83,114.53,115.31,115.2
12/07/2006,115.2,114.76,115.39,115.28
12/08/2006,115.28,114.9,116.51,116.38
12/11/2006,116.38,116.16,117.26,116.87
12/12/2006,116.87,116.69,117.25,116.92
12/13/2006,116.92,116.65,117.62,117.53
12/14/2006,117.53,117.26,117.89,117.84
12/15/2006,117.84,117.45,118.33,118.08
12/18/2006,118.08,117.7,118.29,118.11
12/19/2006,118.11,117.82,118.32,118.06
12/20/2006,118.06,117.95,118.52,118.35
12/21/2006,118.35,117.95,118.53,118.32
12/22/2006,118.32,118.22,118.97,118.93
12/25/2006,118.93,118.8,118.8,118.8
12/26/2006,118.8,118.72,119.23,119.12
12/27/2006,119.12,118.28,119.22,118.69
12/28/2006,118.69,118.61,119.04,118.93
12/29/2006,118.93,118.74,119.18,119.07
01/01/2007,119.07,118.93,118.93,118.93
01/02/2007,118.93,118.51,119.06,118.82
01/03/2007,118.82,118.67,119.68,119.36
01/04/2007,119.36,119.01,119.52,119.08
01/05/2007,119.08,117.98,119.06,118.59
01/08/2007,118.59,118.11,118.83,118.73
01/09/2007,118.73,118.69,119.55,119.36
01/10/2007,119.36,119.13,119.78,119.62
01/11/2007,119.62,119.5,120.65,120.42
01/12/2007,120.42,120.16,120.74,120.39
01/15/2007,120.39,120.07,120.61,120.47
01/16/2007,120.47,120.23,120.77,120.6
01/17/2007,120.6,120.34,120.88,120.68
01/18/2007,120.68,120.48,121.6,121.24
01/19/2007,121.24,121.1,121.49,121.28
01/22/2007,121.28,121.21,121.8,121.61
01/23/2007,121.61,121.11,121.75,121.65
01/24/2007,121.65,120.65,121.79,120.95
01/25/2007,120.95,120.19,121.29,121.13
01/26/2007,121.13,121.22,121.66,121.56
01/29/2007,121.56,121.44,122.2,121.94
01/30/2007,121.94,121.47,122,121.62
01/31/2007,121.62,120.62,121.75,120.71
02/01/2007,120.71,120.1,120.92,120.67
02/02/2007,120.67,120.64,121.37,121.06
02/05/2007,121.06,120.24,121.19,120.33
02/06/2007,120.33,119.96,120.58,120.09
02/07/2007,120.09,120,120.82,120.65
02/08/2007,120.65,120.58,121.45,121.04
02/09/2007,121.04,120.99,121.75,121.65
02/12/2007,121.65,121.59,122.1,121.91
02/13/2007,121.91,121.09,121.96,121.19
02/14/2007,121.19,120.62,121.37,120.77
02/15/2007,120.77,119.17,120.78,119.19
02/16/2007,119.19,118.98,119.58,119.25
02/19/2007,119.25,119.2,119.73,119.6
02/20/2007,119.6,119.55,120.35,119.96
02/21/2007,119.96,119.71,121.2,120.87
02/22/2007,120.87,120.84,121.64,121.54
02/23/2007,121.54,120.93,121.64,121.03
02/26/2007,121.03,120.35,121.11,120.56
02/27/2007,120.56,117.5,120.75,117.98
02/28/2007,117.98,117.93,118.84,118.4
03/01/2007,118.4,116.96,118.87,117.58
03/02/2007,117.58,116.42,117.83,116.77
03/05/2007,116.77,115.16,116.78,115.83
03/06/2007,115.83,115.22,116.74,116.61
03/07/2007,116.61,116.01,116.9,116.34
03/08/2007,116.34,115.55,117.49,117.11
03/09/2007,117.11,117.09,118.38,118.14
03/12/2007,118.14,117.27,118.5,117.61
03/13/2007,117.61,116.21,117.78,116.23
03/14/2007,116.23,115.76,117.12,117.02
03/15/2007,117.02,117.02,117.78,117.62
03/16/2007,117.62,116.51,117.59,116.72
03/19/2007,116.72,116.25,117.77,117.61
03/20/2007,117.61,116.92,118.02,117.24
03/21/2007,117.24,117.15,117.95,117.59
03/22/2007,117.59,117.25,118.32,118.15
03/23/2007,118.15,117.4,118.26,118.05
03/26/2007,118.05,117.64,118.43,118.07
03/27/2007,118.07,117.74,118.39,117.91
03/28/2007,117.91,116.38,118,116.86
03/29/2007,116.86,116.67,118.09,117.98
03/30/2007,117.98,117.21,118.38,117.78
04/02/2007,117.78,117.4,118.08,117.79
04/03/2007,117.79,117.73,118.93,118.88
04/04/2007,118.88,118.6,119.09,118.66
04/05/2007,118.66,118.43,119,118.73
04/06/2007,118.73,118.69,119.39,119.32
04/09/2007,119.32,119.15,119.39,119.28
04/10/2007,119.28,118.76,119.36,119.11
04/11/2007,119.11,118.88,119.55,119.31
04/12/2007,119.31,118.8,119.52,119.06
04/13/2007,119.06,118.22,119.58,119.17
04/16/2007,119.17,118.98,119.87,119.79
04/17/2007,119.79,118.82,119.82,119.93
04/18/2007,119.93,118.11,119.03,118.61
04/19/2007,118.61,117.61,118.69,118.37
04/20/2007,118.37,118.25,118.97,118.75
04/23/2007,118.75,118.23,119.04,118.59
04/24/2007,118.59,118.24,118.95,118.66
04/25/2007,118.66,118.27,118.85,118.7
04/26/2007,118.7,118.54,119.67,119.58
04/27/2007,119.58,118.88,119.77,119.64
04/30/2007,119.64,119.15,119.76,119.53
05/01/2007,119.53,119.07,119.86,119.72
05/02/2007,119.72,119.47,120.28,120.12
05/03/2007,120.12,119.97,120.47,120.43
05/04/2007,120.43,119.9,120.47,120.13
05/07/2007,120.13,119.79,120.21,120.08
05/08/2007,120.08,119.52,120.14,119.94
05/09/2007,119.94,119.63,120.15,120.09
05/10/2007,120.09,119.83,120.54,119.87
05/11/2007,119.87,119.47,120.23,120.13
05/14/2007,120.13,120.04,120.46,120.29
05/15/2007,120.29,120.13,120.59,120.26
05/16/2007,120.26,120.15,120.83,120.75
05/17/2007,120.75,120.68,121.37,121.28
05/18/2007,121.28,120.69,121.39,121.15
05/21/2007,121.15,120.92,121.63,121.46
05/22/2007,121.46,121.2,121.6,121.46
05/23/2007,121.46,121.31,121.88,121.64
05/24/2007,121.64,121.24,121.68,121.4
05/25/2007,121.4,120.85,121.77,121.72
05/28/2007,121.72,121.62,121.81,121.66
05/29/2007,121.66,121.18,121.82,121.55
05/30/2007,121.55,121.29,121.77,121.59
05/31/2007,121.59,121.46,121.99,121.67
06/01/2007,121.67,121.69,122.14,122.05
06/04/2007,122.05,121.55,122.12,121.81
06/05/2007,121.81,121.12,121.94,121.33
06/06/2007,121.33,120.87,121.5,121.02
06/07/2007,121.02,120.77,121.57,121.1
06/08/2007,121.1,120.77,121.84,121.68
06/11/2007,121.68,121.52,121.84,121.79
06/12/2007,121.79,121.6,121.86,121.76
06/13/2007,121.76,121.5,122.77,121.6
06/14/2007,121.6,122.55,123.14,122.95
06/15/2007,122.95,122.88,123.66,123.44
06/18/2007,123.44,123.32,123.76,123.61
06/19/2007,123.61,123.32,123.73,123.37
06/20/2007,123.37,123.1,123.68,123.58
06/21/2007,123.58,123.4,123.75,123.67
06/22/2007,123.67,123.7,124.14,123.87
06/25/2007,123.87,123.31,123.95,123.56
06/26/2007,123.56,122.81,123.71,123.25
06/27/2007,123.25,122.23,123.27,122.5
06/28/2007,122.5,122.78,123.37,123.22
06/29/2007,123.22,122.99,123.56,123.04
07/02/2007,123.04,122.09,123.28,122.33
07/03/2007,122.33,122.13,122.69,122.39
07/04/2007,122.39,122.22,122.68,122.63
07/05/2007,122.63,122.38,123.02,122.87
07/06/2007,122.87,122.86,123.56,123.38
07/09/2007,123.38,123.22,123.67,123.33
07/10/2007,123.33,121.88,123.49,121.84
07/11/2007,121.84,120.99,122.3,122.1
07/12/2007,122.1,121.83,122.6,122.43
07/13/2007,122.43,121.92,122.62,122.04
07/16/2007,122.04,121.55,122.19,121.81
07/17/2007,121.81,121.69,122.41,122.31
07/18/2007,122.31,121.58,122.34,121.88
07/19/2007,121.88,121.74,122.18,122.06
07/20/2007,122.06,120.87,122.44,121.23
07/23/2007,121.23,120.8,122.22,121.31
07/24/2007,121.31,120.03,121.14,120.21
07/25/2007,120.21,119.8,120.65,120.6
07/26/2007,120.6,118.72,120.75,118.81
07/27/2007,118.81,118.02,119.29,118.81
07/30/2007,118.81,118.04,119.08,119.04
07/31/2007,119.04,118.77,119.5,118.88
08/01/2007,118.88,117.6,118.98,118.53
08/02/2007,118.53,118.33,119.38,119.22
08/03/2007,119.22,118.16,119.32,118.26
08/06/2007,118.26,117.19,119.1,118.91
08/07/2007,118.91,117.97,118.91,118.71
08/08/2007,118.71,118.72,119.84,119.69
08/09/2007,119.69,118.16,119.77,118.25
08/10/2007,118.25,117.21,118.75,118.32
08/13/2007,118.32,117.68,118.57,118.37
08/14/2007,118.37,117.67,118.52,117.82
08/15/2007,117.82,116.61,117.65,116.98
08/16/2007,116.98,112.01,116.74,113.11
08/17/2007,113.11,111.6,114.92,114
08/20/2007,114,113.68,115.51,114.91
08/21/2007,114.91,114.01,115.24,114.2
08/22/2007,114.2,113.99,115.47,115.02
08/23/2007,115.02,115.3,117.15,115.91
08/24/2007,115.91,115.53,116.5,116.38
08/27/2007,116.38,115.89,116.76,116.12
08/28/2007,116.12,114.62,115.87,114.62
08/29/2007,114.62,113.86,116.22,116.15
08/30/2007,116.15,115.21,116.24,115.8
08/31/2007,115.8,115.48,116.62,115.96
09/03/2007,115.96,115.66,116.14,115.84
09/04/2007,115.84,115.33,116.43,116.2
09/05/2007,116.2,114.99,116.48,115.13
09/06/2007,115.13,114.81,115.57,115.32
09/07/2007,115.32,113.13,115.65,113.34
09/10/2007,113.34,112.6,114.01,113.56
09/11/2007,113.56,113.39,114.38,114.29
09/12/2007,114.29,113.78,114.4,114.23
09/13/2007,114.23,114.1,115.5,115.17
09/14/2007,115.17,114.36,115.4,115.13
09/17/2007,115.13,114.66,115.41,115.12
09/18/2007,115.12,114.79,116.39,116.22
09/19/2007,116.22,115.66,116.33,116.07
09/20/2007,116.07,113.98,116.06,114.32
09/21/2007,114.32,114.54,115.86,115.39
09/24/2007,115.39,114.65,115.42,114.87
09/25/2007,114.87,114.03,114.99,114.54
09/26/2007,114.54,114.54,115.75,115.43
09/27/2007,115.43,115.13,115.88,115.62
09/28/2007,115.62,114.67,115.64,114.74
10/01/2007,114.74,114.69,116.08,115.77
10/02/2007,115.77,115.28,116,115.85
10/03/2007,115.85,115.56,116.78,116.68
10/04/2007,116.68,116.27,116.77,116.68
10/05/2007,116.68,116.36,117.29,116.85
10/08/2007,116.85,116.95,117.61,117.36
10/09/2007,117.36,116.8,117.49,117.19
10/10/2007,117.19,116.97,117.54,117.26
10/11/2007,117.26,117.06,117.79,117.09
10/12/2007,117.09,117.15,117.69,117.59
10/15/2007,117.59,117.11,117.95,117.23
10/16/2007,117.23,116.45,117.47,116.76
10/17/2007,116.76,116.18,117.2,116.58
10/18/2007,116.58,115.28,116.7,116.65
10/19/2007,116.65,114.7,115.73,114.8
10/22/2007,114.8,113.25,114.32,114.1
10/23/2007,114.1,114.24,115.04,114.71
10/24/2007,114.71,113.81,114.96,114.12
10/25/2007,114.12,113.77,114.58,114.06
10/26/2007,114.06,113.92,114.57,114.23
10/29/2007,114.23,114.01,114.9,114.59
10/30/2007,114.59,114.39,115.03,114.69
10/31/2007,114.69,114.54,115.5,115.36
11/01/2007,115.36,114.47,115.92,114.89
11/02/2007,114.89,114.37,115.42,114.69
11/05/2007,114.69,114.02,114.81,114.36
11/06/2007,114.36,114.27,114.78,114.6
11/07/2007,114.6,112.77,114.79,112.8
11/08/2007,112.8,112,113.37,112.65
11/09/2007,112.65,110.5,112.88,110.91
11/12/2007,110.91,109.12,110.78,109.9
11/13/2007,109.9,109.22,110.94,110.88
11/14/2007,110.88,110.77,111.76,111.59
11/15/2007,111.59,110.22,111.68,110.31
11/16/2007,110.31,109.78,111.34,110.82
11/19/2007,110.82,109.75,111.07,109.85
11/20/2007,109.85,109.51,110.58,109.68
11/21/2007,109.68,108.26,109.97,108.58
11/22/2007,108.58,108.3,109.17,108.52
11/23/2007,108.52,107.55,108.6,108.15
11/26/2007,108.15,107.23,108.79,107.25
11/27/2007,107.25,107.28,108.88,108.68
11/28/2007,108.68,108.27,110.48,109.98
11/29/2007,109.98,109.47,110.31,109.88
11/30/2007,109.88,109.67,111.22,111.18
12/03/2007,111.18,110.13,111.01,110.46
12/04/2007,110.46,109.56,110.53,109.9
12/05/2007,109.9,109.72,110.97,110.91
12/06/2007,110.91,110.63,111.46,111.43
12/07/2007,111.43,111.18,111.79,111.71
12/10/2007,111.71,111.37,111.89,111.66
12/11/2007,111.66,110.48,112.15,110.63
12/12/2007,110.63,110.66,112.48,112.05
12/13/2007,112.05,111.41,112.45,112.2
12/14/2007,112.2,112.22,113.59,113.38
12/17/2007,113.38,112.83,113.48,113.02
12/18/2007,113.02,112.75,113.53,113.3
12/19/2007,113.3,112.75,113.5,113.35
12/20/2007,113.35,112.8,113.4,113.04
12/21/2007,113.04,112.95,114.2,114.06
12/24/2007,114.06,113.99,114.47,114.44
12/25/2007,114.44,114.16,114.16,114.16
12/26/2007,114.16,113.93,114.39,114.32
12/27/2007,114.32,113.58,114.66,113.69
12/28/2007,113.69,112.67,114.02,112.8
12/31/2007,112.8,111.5,112.66,111.77
01/01/2008,111.77,111.77,111.77,111.77
01/02/2008,111.77,109.22,112.1,109.43
01/03/2008,109.43,108.25,109.75,109.32
01/04/2008,109.32,107.9,109.6,108.46
01/07/2008,108.46,108.5,109.73,109.02
01/08/2008,109.02,109,109.84,109.22
01/09/2008,109.22,108.79,109.95,109.87
01/10/2008,109.87,109.12,110.1,109.62
01/11/2008,109.62,108.64,109.7,109.9
01/14/2008,109.9,107.38,108.95,108.29
01/15/2008,108.29,106.6,108.34,106.82
01/16/2008,106.82,105.93,107.53,106.82
01/17/2008,106.82,106.6,107.67,107
01/18/2008,107,106.35,107.6,106.67
01/21/2008,106.67,105.68,106.97,106.06
01/22/2008,106.06,105.62,107.05,106.44
01/23/2008,106.44,104.97,107.38,105.93
01/24/2008,105.93,105.95,107.03,106.8
01/25/2008,106.8,106.75,107.9,107.01
01/28/2008,107.01,106,107.04,106.85
01/29/2008,106.85,106.4,107.24,106.98
01/30/2008,106.98,106.3,107.46,106.39
01/31/2008,106.39,105.71,106.87,106.48
02/01/2008,106.48,105.77,106.74,106.49
02/04/2008,106.49,106.6,107.1,106.75
02/05/2008,106.75,106.6,107.75,106.9
02/06/2008,106.9,106.19,106.85,106.55
02/07/2008,106.55,105.92,107.83,107.47
02/08/2008,107.47,107.15,107.73,107.35
02/11/2008,107.35,106.34,107.65,106.97
02/12/2008,106.97,106.79,107.53,107.35
02/13/2008,107.35,107,108.37,108.22
02/14/2008,108.22,107.77,108.61,107.97
02/15/2008,107.97,107.27,108.31,107.65
02/18/2008,107.65,107.76,108.09,107.65
02/19/2008,107.65,107.21,108.28,107.61
02/20/2008,107.61,107.42,108.24,108.08
02/21/2008,108.08,107.15,108.33,107.31
02/22/2008,107.31,106.69,107.57,106.92
02/25/2008,106.92,107.2,108.22,108.06
02/26/2008,108.06,107.2,108.14,107.24
02/27/2008,107.24,105.96,107.39,106.44
02/28/2008,106.44,105.07,106.65,105.22
02/29/2008,105.22,103.83,105.37,103.82
03/03/2008,103.82,102.62,103.7,103.21
03/04/2008,103.21,102.65,103.57,103.32
03/05/2008,103.32,103.3,104.19,103.81
03/06/2008,103.81,102.73,104,102.58
03/07/2008,102.58,101.41,103.24,102.74
03/10/2008,102.74,101.55,102.65,101.79
03/11/2008,101.79,101.43,103.53,103.4
03/12/2008,103.4,101.67,103.52,101.69
03/13/2008,101.69,99.77,101.77,101.03
03/14/2008,101.03,98.89,101.09,99.24
03/17/2008,99.24,95.77,99.3,97.44
03/18/2008,97.44,96.86,99.7,97.58
03/19/2008,97.58,97.67,100.45,99.01
03/20/2008,99.01,98.46,100.21,98.7
03/21/2008,98.7,99.03,99.74,99.33
03/24/2008,99.33,99.39,100.9,100.8
03/25/2008,100.8,99.63,101.03,100.31
03/26/2008,100.31,98.89,100.32,99.32
03/27/2008,99.32,98.57,100.16,99.82
03/28/2008,99.82,99.11,100.4,99.19
03/31/2008,99.19,98.81,100.19,99.73
04/01/2008,99.73,99.6,102.16,102.01
04/02/2008,102.01,101.51,102.84,102.38
04/03/2008,102.38,102.07,102.95,102.35
04/04/2008,102.35,101.47,102.69,101.76
04/07/2008,101.76,101.35,102.65,102.42
04/08/2008,102.42,101.76,102.68,102.52
04/09/2008,102.52,101.5,102.84,101.68
04/10/2008,101.68,100.03,102.05,101.88
04/11/2008,101.88,100.65,102.28,100.82
04/14/2008,100.82,100.3,101.95,101.05
04/15/2008,101.05,100.8,101.8,101.57
04/16/2008,101.57,100.83,101.93,101.73
04/17/2008,101.73,101.7,102.72,102.47
04/18/2008,102.47,102.25,104.65,103.86
04/21/2008,103.86,102.99,104.07,103.18
04/22/2008,103.18,102.68,103.55,102.92
04/23/2008,102.92,102.75,103.79,103.47
04/24/2008,103.47,103.33,104.55,104.36
04/25/2008,104.36,103.9,104.82,104.46
04/28/2008,104.46,104.24,104.82,104.25
04/29/2008,104.25,103.22,104.35,103.99
04/30/2008,103.99,103.7,104.89,103.94
05/01/2008,103.94,103.55,104.58,104.39
05/02/2008,104.39,104.36,105.7,105.25
05/05/2008,105.25,104.74,105.62,104.79
05/06/2008,104.79,104.02,105.12,104.73
05/07/2008,104.73,104.65,105.58,104.86
05/08/2008,104.86,103.31,104.95,104.01
05/09/2008,104.01,102.62,103.96,102.93
05/12/2008,102.93,102.58,104.04,103.85
